,area_type,availability,location,size,total_sqft,bath,price,bhk,price_per_sqft
282,Built-up  Area,Ready To Move,8th Phase JP Nagar,2 BHK,1006.0,2.0,44.0,2,4373.75745526839
283,Carpet  Area,18-Jul,8th Phase JP Nagar,1 BHK,500.0,1.0,33.0,1,6600.0
284,Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,1245.0,2.0,59.0,2,4738.955823293173
285,Super built-up  Area,Ready To Move,8th Phase JP Nagar,2 BHK,1510.0,2.0,80.0,2,5298.013245033113
286,Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,3300.0,3.0,165.0,3,5000.0
287,Built-up  Area,Ready To Move,8th Phase JP Nagar,5 Bedroom,1730.0,5.0,75.0,5,4335.260115606937
290,Super built-up  Area,18-Jun,8th Phase JP Nagar,2 BHK,1046.0,2.0,48.0,2,4588.910133843212
292,Super built-up  Area,19-Mar,8th Phase JP Nagar,3 BHK,1408.0,3.0,80.0,3,5681.818181818182
294,Super built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,1005.0,2.0,50.0,2,4975.124378109453
296,Super built-up  Area,21-Sep,9th Phase JP Nagar,2 BHK,1100.0,2.0,65.0,2,5909.090909090909
297,Super built-up  Area,18-Jun,9th Phase JP Nagar,2 BHK,1080.0,2.0,37.0,2,3425.925925925926
298,Built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,1035.0,2.0,45.0,2,4347.826086956522
299,Built-up  Area,Ready To Move,9th Phase JP Nagar,4 BHK,5000.0,4.0,290.0,4,5800.0
300,Built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,1164.0,2.0,56.0,2,4810.996563573884
301,Super built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,1005.0,2.0,42.0,2,4179.104477611941
302,Super built-up  Area,19-Dec,9th Phase JP Nagar,2 BHK,1127.0,2.0,50.0,2,4436.557231588287
303,Super built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,1005.0,2.0,43.0,2,4278.606965174129
304,Built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,835.0,2.0,37.0,2,4431.137724550898
305,Super built-up  Area,18-Jul,9th Phase JP Nagar,2 BHK,1050.0,2.0,39.0,2,3714.285714285714
306,Super built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,660.0,2.0,27.0,2,4090.909090909091
307,Built-up  Area,Ready To Move,9th Phase JP Nagar,1 BHK,600.0,1.0,20.0,1,3333.3333333333335
308,Super built-up  Area,18-Mar,9th Phase JP Nagar,2 BHK,1466.0,2.0,71.0,2,4843.110504774898
309,Built-up  Area,Ready To Move,9th Phase JP Nagar,3 BHK,1890.0,2.0,93.0,3,4920.6349206349205
310,Super built-up  Area,21-Sep,9th Phase JP Nagar,2 BHK,1079.0,2.0,60.0,2,5560.704355885079
311,Super built-up  Area,21-Sep,9th Phase JP Nagar,2 BHK,1480.0,2.0,80.0,2,5405.405405405405
312,Plot  Area,Ready To Move,9th Phase JP Nagar,2 Bedroom,1200.0,2.0,80.0,2,6666.666666666667
313,Super built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,905.0,2.0,32.0,2,3535.9116022099447
314,Super built-up  Area,21-Sep,9th Phase JP Nagar,2 BHK,1073.0,2.0,52.36,2,4879.77632805219
315,Super built-up  Area,Ready To Move,9th Phase JP Nagar,3 BHK,1719.3,2.0,88.0,3,5118.362124120282
316,Super built-up  Area,18-Mar,9th Phase JP Nagar,3 BHK,1780.0,3.0,88.0,3,4943.820224719101
318,Super built-up  Area,21-Sep,9th Phase JP Nagar,3 BHK,1522.0,3.0,90.0,3,5913.272010512484
321,Built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,890.0,2.0,45.0,2,5056.179775280899
323,Built-up  Area,Ready To Move,9th Phase JP Nagar,4 BHK,5000.0,4.0,300.0,4,6000.0
325,Super built-up  Area,18-Mar,9th Phase JP Nagar,2 BHK,1050.0,2.0,35.0,2,3333.3333333333335
326,Super built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,1331.95,2.0,69.0,2,5180.374638687638
327,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,1100.0,2.0,45.0,2,4090.909090909091
328,Super built-up  Area,Ready To Move,AECS Layout,3 BHK,1620.0,3.0,98.0,3,6049.382716049383
329,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,1028.0,2.0,42.0,2,4085.603112840467
330,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,1199.0,2.0,65.0,2,5421.184320266889
331,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,1080.0,2.0,55.0,2,5092.592592592592
333,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,1045.0,2.0,36.58,2,3500.4784688995214
334,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,1123.0,2.0,64.0,2,5699.020480854853
335,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,1308.0,2.0,60.0,2,4587.155963302752
336,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,1135.0,2.0,68.0,2,5991.1894273127755
337,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,1005.0,2.0,55.0,2,5472.636815920398
339,Super built-up  Area,Ready To Move,Abbigere,2 BHK,985.0,2.0,40.39,2,4100.507614213198
340,Super built-up  Area,Ready To Move,Abbigere,1 BHK,765.0,2.0,30.0,1,3921.5686274509803
341,Super built-up  Area,21-Dec,Abbigere,2 BHK,880.0,2.0,35.0,2,3977.2727272727275
342,Super built-up  Area,Ready To Move,Abbigere,2 BHK,795.0,2.0,32.54,2,4093.0817610062895
343,Super built-up  Area,Ready To Move,Abbigere,2 BHK,1005.0,2.0,39.59,2,3939.303482587065
345,Super built-up  Area,Ready To Move,Abbigere,2 BHK,1020.0,2.0,41.82,2,4100.0
346,Super built-up  Area,Ready To Move,Abbigere,2 BHK,985.0,2.0,40.39,2,4100.507614213198
347,Built-up  Area,Ready To Move,Abbigere,6 Bedroom,2500.0,6.0,81.0,6,3240.0
348,Super built-up  Area,Ready To Move,Abbigere,2 BHK,795.0,2.0,32.54,2,4093.0817610062895
349,Super built-up  Area,Ready To Move,Abbigere,2 BHK,1130.0,2.0,46.33,2,4100.0
350,Super built-up  Area,Ready To Move,Abbigere,2 BHK,795.0,1.0,32.6,2,4100.62893081761
351,Super built-up  Area,Ready To Move,Abbigere,2 BHK,985.0,2.0,38.92,2,3951.269035532995
352,Super built-up  Area,Ready To Move,Abbigere,2 BHK,1000.0,2.0,41.0,2,4100.0
353,Super built-up  Area,Ready To Move,Abbigere,2 BHK,995.0,2.0,40.8,2,4100.5025125628135
354,Super built-up  Area,Ready To Move,Abbigere,2 BHK,1020.0,2.0,40.8,2,3999.9999999999995
355,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1388.0,2.0,57.0,2,4106.628242074928
356,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1070.0,2.0,54.0,2,5046.728971962617
358,Built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1280.0,2.0,58.0,2,4531.25
359,Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1662.0,3.0,85.1,3,5120.336943441636
360,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1897.0,3.0,120.0,3,6325.77754348972
361,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1410.0,2.0,75.0,3,5319.148936170212
362,Super built-up  Area,18-Mar,Akshaya Nagar,3 BHK,1360.0,2.0,85.0,3,6250.0
364,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1410.0,2.0,80.0,3,5673.758865248227
365,Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1662.0,3.0,85.0,3,5114.320096269555
366,Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1662.0,3.0,85.5,3,5144.404332129964
367,Built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1280.0,2.0,60.0,2,4687.5
368,Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1666.0,3.0,95.0,3,5702.280912364946
369,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1575.0,3.0,90.0,3,5714.285714285715
370,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1430.0,2.0,75.0,3,5244.755244755244
371,Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1419.0,2.0,73.0,3,5144.46793516561
372,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1280.0,2.0,60.0,2,4687.5
373,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1200.0,2.0,50.0,2,4166.666666666667
374,Super built-up  Area,18-May,Akshaya Nagar,2 BHK,1092.0,2.0,60.0,2,5494.505494505494
375,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1690.0,3.0,85.0,3,5029.585798816568
376,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1700.0,3.0,80.0,3,4705.882352941177
377,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1897.0,4.0,93.0,3,4902.477596204533
378,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1884.0,3.0,98.0,3,5201.698513800425
380,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1314.0,2.0,68.8,2,5235.920852359209
381,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1690.0,3.0,85.0,3,5029.585798816568
382,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1265.0,2.0,67.0,2,5296.442687747036
383,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1126.0,2.0,55.0,2,4884.547069271758
385,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1662.0,3.0,90.0,3,5415.162454873646
386,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1420.0,2.0,75.0,3,5281.69014084507
388,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1412.0,2.0,88.0,3,6232.294617563739
389,Built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1434.0,3.0,84.0,3,5857.740585774059
390,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1890.0,4.0,100.0,3,5291.005291005291
391,Built-up  Area,Ready To Move,Akshaya Nagar,3 Bedroom,2650.0,3.0,125.0,3,4716.981132075472
392,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1419.0,2.0,87.0,3,6131.0782241014795
393,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1300.0,2.0,54.0,2,4153.846153846154
394,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1690.0,3.0,85.0,3,5029.585798816568
395,Built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1000.0,2.0,38.0,2,3800.0
396,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1113.0,2.0,52.0,2,4672.057502246182
397,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1820.0,4.0,95.0,3,5219.780219780219
398,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1100.0,2.0,48.0,2,4363.636363636364
399,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1896.0,3.0,102.0,3,5379.7468354430375
400,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1300.0,2.0,66.0,2,5076.923076923077
401,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1225.0,2.0,68.0,2,5551.0204081632655
402,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1179.0,2.0,51.0,2,4325.699745547074
403,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1421.0,2.0,73.0,3,5137.227304714989
404,Built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,1200.0,2.0,45.0,2,3750.0
405,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1893.0,4.0,95.0,3,5018.489170628632
406,Built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,900.0,2.0,45.0,2,5000.0
407,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,1105.0,2.0,75.0,2,6787.330316742082
408,Super built-up  Area,Ready To Move,Ambalipura,3 BHK,1800.0,3.0,110.0,3,6111.111111111111
409,Built-up  Area,Ready To Move,Ambalipura,2 BHK,1150.0,2.0,80.0,2,6956.521739130435
410,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,1250.0,2.0,66.25,2,5300.0
411,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,1332.0,2.0,79.0,2,5930.930930930931
412,Super built-up  Area,Ready To Move,Ambalipura,3 BHK,1730.0,3.0,120.0,3,6936.416184971098
413,Super built-up  Area,19-Apr,Ambalipura,2 BHK,896.0,2.0,30.13,2,3362.723214285714
414,Built-up  Area,Ready To Move,Ambalipura,3 BHK,3500.0,3.0,198.0,3,5657.142857142857
415,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,1230.0,2.0,66.25,2,5386.178861788618
416,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,1351.0,2.0,77.0,2,5699.481865284974
418,Super built-up  Area,19-Apr,Ambalipura,2 BHK,950.0,2.0,31.95,2,3363.157894736842
419,Super built-up  Area,Ready To Move,Ambalipura,3 BHK,1625.0,2.0,145.0,3,8923.076923076924
420,Built-up  Area,Ready To Move,Ambalipura,3 BHK,1817.0,3.0,102.0,3,5613.648871766648
422,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,1303.0,2.0,80.0,2,6139.677666922486
423,Super built-up  Area,Ready To Move,Ambalipura,3 BHK,1607.0,2.0,112.0,3,6969.508400746733
424,Super built-up  Area,Ready To Move,Ambalipura,1 BHK,770.0,1.0,43.82,1,5690.909090909091
425,Super built-up  Area,19-Apr,Ambalipura,2 BHK,860.0,2.0,28.93,2,3363.953488372093
426,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,1700.0,2.0,76.0,2,4470.588235294118
427,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,1060.0,2.0,58.5,2,5518.867924528302
428,Built-up  Area,Ready To Move,Ambalipura,3 BHK,1650.0,3.0,100.0,3,6060.606060606061
429,Super built-up  Area,Ready To Move,Ambalipura,3 BHK,1607.0,2.0,112.0,3,6969.508400746733
430,Super built-up  Area,Ready To Move,Ambalipura,2 BHK,1198.0,2.0,80.0,2,6677.79632721202
431,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1935.0,4.0,130.0,3,6718.3462532299745
432,Super built-up  Area,Ready To Move,Ambedkar Nagar,2 BHK,1424.0,2.0,90.0,2,6320.224719101124
433,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,2225.0,4.0,169.0,3,7595.505617977528
434,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1862.0,3.0,120.0,3,6444.68313641246
435,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1850.0,4.0,139.0,3,7513.513513513513
436,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1936.0,4.0,126.0,3,6508.264462809917
437,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1862.0,3.0,119.0,3,6390.977443609023
438,Super built-up  Area,Ready To Move,Ambedkar Nagar,2 BHK,1424.0,2.0,90.0,2,6320.224719101124
439,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,2150.0,4.0,125.0,3,5813.953488372093
440,Built-up  Area,Ready To Move,Ambedkar Nagar,4 BHK,3530.0,4.0,290.0,4,8215.297450424929
441,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1856.0,3.0,120.0,3,6465.517241379311
442,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1852.0,3.0,130.0,3,7019.438444924406
443,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1850.0,4.0,120.0,3,6486.486486486487
444,Super built-up  Area,Ready To Move,Ambedkar Nagar,2 BHK,1367.0,2.0,86.0,2,6291.148500365764
445,Plot  Area,18-Dec,Ambedkar Nagar,4 Bedroom,3565.0,4.0,255.0,4,7152.875175315568
446,Super built-up  Area,Ready To Move,Ambedkar Nagar,2 BHK,1409.0,2.0,95.0,2,6742.370475514549
447,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1950.0,4.0,120.0,3,6153.846153846154
448,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1921.0,4.0,129.0,3,6715.252472670484
449,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1920.0,4.0,121.0,3,6302.083333333333
450,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1935.0,4.0,125.0,3,6459.948320413437
451,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1852.0,4.0,122.0,3,6587.473002159827
452,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1950.0,4.0,120.0,3,6153.846153846154
453,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1852.0,3.0,125.0,3,6749.460043196545
454,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1850.0,4.0,121.0,3,6540.540540540541
455,Super built-up  Area,Ready To Move,Ambedkar Nagar,2 BHK,1425.0,2.0,94.0,2,6596.491228070176
456,Built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,2395.0,4.0,150.0,3,6263.048016701461
457,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,900.0,2.0,40.0,2,4444.444444444444
458,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,1200.0,2.0,55.0,2,4583.333333333333
459,Built-up  Area,Ready To Move,Amruthahalli,3 Bedroom,1900.0,3.0,135.0,3,7105.263157894737
460,Built-up  Area,Ready To Move,Amruthahalli,2 BHK,924.0,2.0,45.0,2,4870.12987012987
461,Carpet  Area,Ready To Move,Amruthahalli,2 BHK,900.0,2.0,60.0,2,6666.666666666667
462,Built-up  Area,Ready To Move,Amruthahalli,2 BHK,1100.0,2.0,45.0,2,4090.909090909091
463,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,1200.0,2.0,55.0,2,4583.333333333333
467,Super built-up  Area,Ready To Move,Amruthahalli,3 BHK,1450.0,2.0,85.0,3,5862.068965517241
468,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,1200.0,2.0,55.0,2,4583.333333333333
469,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,1250.0,2.0,79.0,2,6320.0
470,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,1190.0,2.0,50.0,2,4201.680672268908
471,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,1202.0,2.0,65.0,2,5407.65391014975
472,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,1340.0,2.0,75.0,2,5597.014925373134
473,Super built-up  Area,Ready To Move,Amruthahalli,3 BHK,2650.0,4.0,175.0,3,6603.773584905661
474,Built-up  Area,Ready To Move,Amruthahalli,3 BHK,1450.0,2.0,90.0,3,6206.896551724138
475,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,1025.0,2.0,42.0,2,4097.5609756097565
476,Built-up  Area,Ready To Move,Amruthahalli,1 BHK,485.0,1.0,19.5,1,4020.618556701031
477,Built-up  Area,Ready To Move,Amruthahalli,1 Bedroom,600.0,1.0,55.0,1,9166.666666666666
478,Super built-up  Area,17-Jul,Anandapura,2 BHK,1167.0,2.0,43.76,2,3749.7857754927163
479,Plot  Area,17-Dec,Anandapura,2 Bedroom,1000.0,2.0,55.0,2,5500.0
480,Super built-up  Area,17-Jul,Anandapura,2 BHK,1141.0,2.0,42.79,2,3750.219106047327
481,Built-up  Area,Ready To Move,Anandapura,2 Bedroom,900.0,2.0,64.0,2,7111.111111111111
482,Built-up  Area,Ready To Move,Anandapura,4 BHK,1475.0,2.0,50.0,4,3389.830508474576
484,Plot  Area,Ready To Move,Anandapura,2 Bedroom,1200.0,2.0,67.0,2,5583.333333333333
485,Plot  Area,Ready To Move,Anandapura,2 Bedroom,1200.0,2.0,58.0,2,4833.333333333333
486,Super built-up  Area,Ready To Move,Anandapura,2 BHK,1151.0,2.0,43.1,2,3744.5699391833186
487,Super built-up  Area,Ready To Move,Anandapura,2 BHK,1141.0,2.0,42.75,2,3746.7134092900965
488,Plot  Area,Ready To Move,Anandapura,2 Bedroom,900.0,2.0,48.0,2,5333.333333333333
489,Plot  Area,Ready To Move,Anandapura,4 Bedroom,1749.0,4.0,90.0,4,5145.797598627787
490,Super built-up  Area,Ready To Move,Anandapura,2 BHK,1151.0,2.0,42.9,2,3727.193744569939
492,Built-up  Area,Ready To Move,Anandapura,2 BHK,1250.0,2.0,45.0,2,3600.0
493,Plot  Area,Ready To Move,Anandapura,2 Bedroom,875.0,2.0,57.0,2,6514.285714285715
494,Super built-up  Area,17-Jul,Anandapura,2 BHK,1151.0,2.0,43.16,2,3749.7827975673326
495,Built-up  Area,Ready To Move,Anandapura,2 Bedroom,1200.0,2.0,58.0,2,4833.333333333333
496,Plot  Area,Ready To Move,Anandapura,2 Bedroom,616.0,3.0,45.0,2,7305.194805194805
497,Plot  Area,Ready To Move,Anandapura,3 Bedroom,1200.0,2.0,66.0,3,5500.0
498,Plot  Area,Ready To Move,Anandapura,3 Bedroom,1415.0,2.0,74.0,3,5229.681978798587
499,Super built-up  Area,Ready To Move,Anandapura,2 BHK,1200.0,2.0,50.0,2,4166.666666666667
500,Super built-up  Area,Ready To Move,Anandapura,2 BHK,1141.0,2.0,50.0,2,4382.120946538124
502,Super built-up  Area,18-Jun,Ananth Nagar,1 BHK,500.0,1.0,14.0,1,2800.0
503,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,1100.0,2.0,31.5,2,2863.6363636363635
504,Super built-up  Area,18-May,Ananth Nagar,2 BHK,982.0,2.0,24.55,2,2500.0
505,Super built-up  Area,18-Jun,Ananth Nagar,1 BHK,500.0,2.0,14.0,1,2800.0
506,Super built-up  Area,18-Aug,Ananth Nagar,2 BHK,900.0,2.0,22.5,2,2500.0
507,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,908.0,2.0,26.0,2,2863.4361233480176
508,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,870.0,2.0,36.0,2,4137.931034482759
509,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,937.0,2.0,35.0,2,3735.325506937033
510,Built-up  Area,Ready To Move,Ananth Nagar,2 BHK,960.0,2.0,37.0,2,3854.1666666666665
511,Super built-up  Area,18-Aug,Ananth Nagar,1 BHK,500.0,1.0,14.0,1,2800.0
512,Super built-up  Area,18-Apr,Ananth Nagar,2 BHK,1000.0,2.0,29.7,2,2970.0
513,Built-up  Area,Ready To Move,Ananth Nagar,2 BHK,850.0,2.0,25.99,2,3057.6470588235293
514,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,902.0,2.0,25.26,2,2800.4434589800444
515,Built-up  Area,Ready To Move,Ananth Nagar,3 BHK,1470.0,3.0,54.0,3,3673.469387755102
516,Built-up  Area,Ready To Move,Ananth Nagar,2 BHK,810.0,2.0,25.5,2,3148.1481481481483
517,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,890.0,2.0,27.0,2,3033.7078651685392
518,Super built-up  Area,18-Aug,Ananth Nagar,2 BHK,1200.0,2.0,36.0,2,3000.0
520,Super built-up  Area,Ready To Move,Ananth Nagar,3 BHK,1319.0,3.0,42.0,3,3184.230477634572
521,Super built-up  Area,18-Aug,Ananth Nagar,2 BHK,1000.0,2.0,25.0,2,2500.0
522,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,902.0,2.0,25.0,2,2771.6186252771618
523,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,930.0,2.0,25.99,2,2794.6236559139784
524,Super built-up  Area,18-May,Ananth Nagar,2 BHK,1074.0,2.0,26.85,2,2500.0
525,Super built-up  Area,18-Jun,Ananth Nagar,1 BHK,500.0,1.0,14.0,1,2800.0
526,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,1010.0,2.0,38.0,2,3762.3762376237623
527,Super built-up  Area,18-May,Ananth Nagar,2 BHK,992.0,2.0,24.8,2,2500.0
529,Super built-up  Area,Ready To Move,Anekal,2 BHK,656.0,2.0,22.0,2,3353.6585365853657
530,Super built-up  Area,Ready To Move,Anekal,2 BHK,620.0,2.0,22.0,2,3548.3870967741937
531,Super built-up  Area,Ready To Move,Anekal,1 BHK,600.0,1.0,16.5,1,2750.0
532,Super built-up  Area,Ready To Move,Anekal,2 BHK,925.0,2.0,40.0,2,4324.324324324324
533,Super built-up  Area,19-Oct,Anekal,1 BHK,530.0,1.0,18.0,1,3396.2264150943397
534,Plot  Area,Ready To Move,Anekal,3 Bedroom,1800.0,3.0,68.0,3,3777.777777777778
536,Built-up  Area,Ready To Move,Anekal,1 RK,351.0,1.0,16.0,1,4558.404558404558
537,Super built-up  Area,Ready To Move,Anekal,2 BHK,1035.0,2.0,38.3,2,3700.483091787439
538,Super built-up  Area,Ready To Move,Anekal,2 BHK,888.0,2.0,34.0,2,3828.828828828829
542,Plot  Area,Ready To Move,Anekal,4 Bedroom,1200.0,2.0,36.0,4,3000.0
543,Super built-up  Area,Ready To Move,Anekal,2 BHK,766.0,2.0,28.0,2,3655.3524804177546
544,Built-up  Area,Ready To Move,Anekal,3 BHK,967.0,2.0,45.0,3,4653.567735263702
545,Built-up  Area,Ready To Move,Anekal,2 BHK,620.0,1.0,23.5,2,3790.3225806451615
546,Super built-up  Area,Ready To Move,Anekal,3 BHK,1150.0,3.0,45.0,3,3913.0434782608695
549,Built-up  Area,Ready To Move,Anekal,1 BHK,400.0,1.0,11.5,1,2875.0
550,Super built-up  Area,Ready To Move,Anekal,1 BHK,456.0,1.0,15.0,1,3289.4736842105262
553,Plot  Area,Ready To Move,Anekal,3 Bedroom,2400.0,4.0,95.0,3,3958.3333333333335
557,Built-up  Area,Ready To Move,Anekal,1 BHK,420.0,1.0,12.5,1,2976.190476190476
558,Super built-up  Area,Ready To Move,Anekal,2 BHK,614.0,1.0,28.0,2,4560.260586319218
559,Super built-up  Area,18-May,Anekal,2 BHK,1140.0,2.0,52.0,2,4561.403508771929
560,Super built-up  Area,18-Jan,Anekal,2 BHK,625.0,1.0,25.0,2,4000.0
561,Plot  Area,17-Aug,Anjanapura,3 Bedroom,1500.0,3.0,139.0,3,9266.666666666666
562,Built-up  Area,Ready To Move,Anjanapura,4 BHK,1850.0,4.0,86.0,4,4648.648648648648
563,Super built-up  Area,18-Jul,Anjanapura,2 BHK,1070.0,2.0,39.0,2,3644.8598130841124
564,Plot  Area,18-Apr,Anjanapura,3 Bedroom,1500.0,3.0,121.0,3,8066.666666666667
